STATE,DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,0V,DEC,ANNUAL RAINFALL,FLOOD 
112,112010,2002,82.76,16.51,32.45,146.07,132.79,237.51,136.07,322.9,325.83,306.81,386.68,127.99,2254.38,0
112,112010,2003,84.74,15.94,129.06,78.92,147.49,216.03,382.98,229.53,275.21,589.72,216.67,285.16,2651.47,0
112,112010,2004,55.34,41.12,108.39,71.66,386.28,122.52,228.08,92.24,285.24,382.91,187.2,137.98,2098.96,0
112,112010,2005,72.4,18.55,129.15,66.21,374.63,331.32,557.46,380.8,199.8,457.95,558.82,549.13,3696.2,0
112,112010,2006,321.45,166.13,155.02,229.15,393.53,459.4,271.52,256.62,448.54,394.52,116.92,210.32,3423.12,0
112,112010,2007,250.09,64.37,153.83,112.13,167.09,234.02,247.08,237.9,336.95,323.96,370.1,133.57,2631.07,0
112,112010,2008,109.15,271.73,228.33,211.76,201.69,322.33,278.12,183.04,259.4,472.18,283.4,144.82,2965.95,0
112,112010,2009,451.08,237.48,193.45,103.11,156.52,107.72,194.81,277.35,200.14,270.15,192.56,169.19,2553.58,0
112,112010,2010,216.24,5.76,42.01,171.29,264.72,393.47,298.35,275.26,342.55,200.86,335.63,383.03,2929.18,1
112,112011,2000,97.87,218.56,222.8,291.51,129.77,396.07,79.11,331.78,244.5,540.56,376.35,312.25,3241.13,0
112,112011,2001,248.31,166.11,304.94,213.58,119.12,334.54,130.77,152.89,390.77,667.85,275.17,278.29,3282.32,1
112,112011,2002,82.76,16.51,32.45,146.07,132.79,237.51,136.07,322.9,325.83,306.81,386.68,127.99,2254.38,0
112,112011,2003,84.74,15.94,129.06,78.92,147.49,216.03,382.98,229.53,275.21,589.72,216.67,285.16,2651.47,0
112,112011,2004,55.34,41.12,108.39,71.66,386.28,122.52,228.08,92.24,285.24,382.91,187.2,137.98,2098.96,0
112,112011,2005,72.4,18.55,129.15,66.21,374.63,331.32,557.46,380.8,199.8,457.95,558.82,549.13,3696.2,0
112,112011,2006,321.45,166.13,155.02,229.15,393.53,459.4,271.52,256.62,448.54,394.52,116.92,210.32,3423.12,1
112,112011,2007,250.09,64.37,153.83,112.13,167.09,234.02,247.08,237.9,336.95,323.96,370.1,133.57,2631.07,0
112,112011,2008,109.15,271.73,228.33,211.76,201.69,322.33,278.12,183.04,259.4,472.18,283.4,144.82,2965.95,0
112,112011,2009,451.08,237.48,193.45,103.11,156.52,107.72,194.81,277.35,200.14,270.15,192.56,169.19,2553.58,0
112,112011,2010,216.24,5.76,42.01,171.29,264.72,393.47,298.35,275.26,342.55,200.86,335.63,383.03,2929.18,1
112,112012,2000,97.87,218.56,222.8,291.51,129.77,396.07,79.11,331.78,244.5,540.56,376.35,312.25,3241.13,0
112,112012,2001,248.31,166.11,304.94,213.58,119.12,334.54,130.77,152.89,390.77,667.85,275.17,278.29,3282.32,1
112,112012,2002,82.76,16.51,32.45,146.07,132.79,237.51,136.07,322.9,325.83,306.81,386.68,127.99,2254.38,1
112,112012,2003,84.74,15.94,129.06,78.92,147.49,216.03,382.98,229.53,275.21,589.72,216.67,285.16,2651.47,0
112,112012,2004,55.34,41.12,108.39,71.66,386.28,122.52,228.08,92.24,285.24,382.91,187.2,137.98,2098.96,1
112,112012,2005,72.4,18.55,129.15,66.21,374.63,331.32,557.46,380.8,199.8,457.95,558.82,549.13,3696.2,0
112,112012,2006,321.45,166.13,155.02,229.15,393.53,459.4,271.52,256.62,448.54,394.52,116.92,210.32,3423.12,1
112,112012,2007,250.09,64.37,153.83,112.13,167.09,234.02,247.08,237.9,336.95,323.96,370.1,133.57,2631.07,0
112,112012,2008,109.15,271.73,228.33,211.76,201.69,322.33,278.12,183.04,259.4,472.18,283.4,144.82,2965.95,0
112,112012,2009,451.08,237.48,193.45,103.11,156.52,107.72,194.81,277.35,200.14,270.15,192.56,169.19,2553.58,0
112,112012,2010,216.24,5.76,42.01,171.29,264.72,393.47,298.35,275.26,342.55,200.86,335.63,383.03,2929.18,0
112,112013,2000,138.81,227.5,196.41,290.35,130.18,412.83,83.46,288.43,210.32,403.25,294.09,304.08,2979.71,0
112,112013,2001,320.15,131.33,211.02,287.58,123.29,289.48,119.09,131.56,341.79,552.14,283.98,226.69,3018.09,1
112,112013,2002,76.2,34.61,62.36,155.3,155.48,237.92,158.43,259.28,258.39,306.15,353.77,161.83,2219.71,1
112,112013,2003,62.53,37.45,148.84,145.41,146.29,224.21,310.58,217.87,193.43,505.3,208.66,329.98,2530.56,1
112,112013,2004,70.72,52.93,118.57,122.36,332.01,102.96,244.66,89.41,284.68,266.67,190.04,166.49,2041.51,0
112,112013,2005,93.08,29.27,140.95,96.2,368.94,272.29,373.99,303.85,185.17,361.2,441.23,417.54,3083.71,0
112,112013,2006,281.81,147.13,152.35,200.81,321.7,414.53,185.78,275.86,375.31,285.74,173.15,263.59,3077.75,1
112,112013,2007,285.02,116.38,126.02,141.12,227.5,319.78,253.31,199.33,307.36,296.03,330.18,158.61,2760.64,1
112,112013,2008,160.15,291.29,277.48,235.84,193.32,314.85,268.67,201.17,251.98,484.66,299.15,190.4,3168.95,1
112,112013,2009,547.69,249.98,241.53,99.97,144.24,107.39,168.23,236.47,183.24,269.75,203.05,167.83,2619.37,1
112,112013,2010,255.41,21.9,56.8,219.08,280.43,348.47,320.19,343.88,399.6,202.19,360.46,403.8,3212.22,1
112,112014,2000,138.81,227.5,196.41,290.35,130.18,412.83,83.46,288.43,210.32,403.25,294.09,304.08,2979.71,0
112,112014,2001,320.15,131.33,211.02,287.58,123.29,289.48,119.09,131.56,341.79,552.14,283.98,226.69,3018.09,0
112,112014,2002,76.2,34.61,62.36,155.3,155.48,237.92,158.43,259.28,258.39,306.15,353.77,161.83,2219.71,1
112,112014,2003,62.53,37.45,148.84,145.41,146.29,224.21,310.58,217.87,193.43,505.3,208.66,329.98,2530.56,0
112,112014,2004,70.72,52.93,118.57,122.36,332.01,102.96,244.66,89.41,284.68,266.67,190.04,166.49,2041.51,0
112,112014,2005,93.08,29.27,140.95,96.2,368.94,272.29,373.99,303.85,185.17,361.2,441.23,417.54,3083.71,0
112,112014,2006,281.81,147.13,152.35,200.81,321.7,414.53,185.78,275.86,375.31,285.74,173.15,263.59,3077.75,0
112,112014,2007,285.02,116.38,126.02,141.12,227.5,319.78,253.31,199.33,307.36,296.03,330.18,158.61,2760.64,0
112,112014,2008,160.15,291.29,277.48,235.84,193.32,314.85,268.67,201.17,251.98,484.66,299.15,190.4,3168.95,0
112,112014,2009,547.69,249.98,241.53,99.97,144.24,107.39,168.23,236.47,183.24,269.75,203.05,167.83,2619.37,0
112,112014,2010,255.41,21.9,56.8,219.08,280.43,348.47,320.19,343.88,399.6,202.19,360.46,403.8,3212.22,0
113,113001,2000,212.74,251.6,210.44,304.37,155.35,460.61,77.02,295.68,255.66,354.23,252.64,274.88,3105.23,0
113,113001,2001,414.25,136.23,172.96,298.62,145.41,293.98,119.04,145.62,329.59,501.32,307.46,216.32,3080.8,0
113,113001,2002,107.75,64.08,83.72,193.01,217.22,233.57,163.09,258.56,213.15,298.2,401.39,187.19,2420.95,0
113,113001,2003,95.15,77.94,166.94,218.26,184.31,213.43,283.57,245.67,157.93,466.48,213.95,420.4,2744.04,0
113,113001,2004,119.32,70.28,140.09,192.65,323.07,90.03,263.04,112.14,334.15,213.59,220.19,245.5,2324.04,0
113,113001,2005,140.7,56.55,159.04,120.89,346.39,275.03,269.17,242,203.68,305.17,344.25,411.61,2874.48,0
113,113001,2006,275.79,131.91,151.27,228.14,310.41,338.51,136.49,297.31,295.84,220.93,228.75,370.16,2985.52,0
113,113001,2007,350.7,199.4,88.45,188.14,296.34,436.81,293.67,177.73,296.8,285.11,307.76,207.73,3128.65,1
113,113001,2008,230.55,268.82,290.01,238.68,187.28,285.31,274.18,244.76,260.24,513,330.94,259.57,3383.35,1
113,113001,2009,690.54,230.28,275.4,129.31,123.06,126.48,170.9,198.18,189.82,285.32,234.29,215.15,2868.73,0
113,113001,2010,314.1,48.22,73.28,246.01,299.58,278.89,375.14,427.19,449.73,250.09,392.04,423.91,3578.17,0
113,113002,2000,212.74,251.6,210.44,304.37,155.35,460.61,77.02,295.68,255.66,354.23,252.64,274.88,3105.23,0
113,113002,2001,414.25,136.23,172.96,298.62,145.41,293.98,119.04,145.62,329.59,501.32,307.46,216.32,3080.8,1
113,113002,2002,107.75,64.08,83.72,193.01,217.22,233.57,163.09,258.56,213.15,298.2,401.39,187.19,2420.95,1
113,113002,2003,95.15,77.94,166.94,218.26,184.31,213.43,283.57,245.67,157.93,466.48,213.95,420.4,2744.04,0
113,113002,2004,119.32,70.28,140.09,192.65,323.07,90.03,263.04,112.14,334.15,213.59,220.19,245.5,2324.04,0
113,113002,2005,140.7,56.55,159.04,120.89,346.39,275.03,269.17,242,203.68,305.17,344.25,411.61,2874.48,0
113,113002,2006,275.79,131.91,151.27,228.14,310.41,338.51,136.49,297.31,295.84,220.93,228.75,370.16,2985.52,0
113,113002,2007,350.7,199.4,88.45,188.14,296.34,436.81,293.67,177.73,296.8,285.11,307.76,207.73,3128.65,1
113,113002,2008,230.55,268.82,290.01,238.68,187.28,285.31,274.18,244.76,260.24,513,330.94,259.57,3383.35,1
113,113002,2009,690.54,230.28,275.4,129.31,123.06,126.48,170.9,198.18,189.82,285.32,234.29,215.15,2868.73,1
113,113002,2010,314.1,48.22,73.28,246.01,299.58,278.89,375.14,427.19,449.73,250.09,392.04,423.91,3578.17,0
113,113003,2000,212.74,251.6,210.44,304.37,155.35,460.61,77.02,295.68,255.66,354.23,252.64,274.88,3105.23,0
113,113003,2001,414.25,136.23,172.96,298.62,145.41,293.98,119.04,145.62,329.59,501.32,307.46,216.32,3080.8,1
113,113003,2002,107.75,64.08,83.72,193.01,217.22,233.57,163.09,258.56,213.15,298.2,401.39,187.19,2420.95,0
113,113003,2003,95.15,77.94,166.94,218.26,184.31,213.43,283.57,245.67,157.93,466.48,213.95,420.4,2744.04,0
113,113003,2004,119.32,70.28,140.09,192.65,323.07,90.03,263.04,112.14,334.15,213.59,220.19,245.5,2324.04,0
113,113003,2005,140.7,56.55,159.04,120.89,346.39,275.03,269.17,242,203.68,305.17,344.25,411.61,2874.48,0
113,113003,2006,275.79,131.91,151.27,228.14,310.41,338.51,136.49,297.31,295.84,220.93,228.75,370.16,2985.52,0
113,113003,2007,350.7,199.4,88.45,188.14,296.34,436.81,293.67,177.73,296.8,285.11,307.76,207.73,3128.65,0
113,113003,2008,230.55,268.82,290.01,238.68,187.28,285.31,274.18,244.76,260.24,513,330.94,259.57,3383.35,1
113,113003,2009,690.54,230.28,275.4,129.31,123.06,126.48,170.9,198.18,189.82,285.32,234.29,215.15,2868.73,1
113,113003,2010,314.1,48.22,73.28,246.01,299.58,278.89,375.14,427.19,449.73,250.09,392.04,423.91,3578.17,0
113,113003,2000,212.74,251.6,210.44,304.37,155.35,460.61,77.02,295.68,255.66,354.23,252.64,274.88,3105.23,0
113,113003,2001,414.25,136.23,172.96,298.62,145.41,293.98,119.04,145.62,329.59,501.32,307.46,216.32,3080.8,1
113,113003,2002,107.75,64.08,83.72,193.01,217.22,233.57,163.09,258.56,213.15,298.2,401.39,187.19,2420.95,0
113,113003,2003,95.15,77.94,166.94,218.26,184.31,213.43,283.57,245.67,157.93,466.48,213.95,420.4,2744.04,0
113,113003,2004,119.32,70.28,140.09,192.65,323.07,90.03,263.04,112.14,334.15,213.59,220.19,245.5,2324.04,0
113,113003,2005,140.7,56.55,159.04,120.89,346.39,275.03,269.17,242,203.68,305.17,344.25,411.61,2874.48,0
113,113003,2006,275.79,131.91,151.27,228.14,310.41,338.51,136.49,297.31,295.84,220.93,228.75,370.16,2985.52,0
113,113003,2007,350.7,199.4,88.45,188.14,296.34,436.81,293.67,177.73,296.8,285.11,307.76,207.73,3128.65,0
113,113003,2008,230.55,268.82,290.01,238.68,187.28,285.31,274.18,244.76,260.24,513,330.94,259.57,3383.35,1
113,113003,2009,690.54,230.28,275.4,129.31,123.06,126.48,170.9,198.18,189.82,285.32,234.29,215.15,2868.73,1
113,113003,2010,314.1,48.22,73.28,246.01,299.58,278.89,375.14,427.19,449.73,250.09,392.04,423.91,3578.17,0
113,113004,2000,212.74,251.6,210.44,304.37,155.35,460.61,77.02,295.68,255.66,354.23,252.64,274.88,3105.23,0
113,113004,2001,414.25,136.23,172.96,298.62,145.41,293.98,119.04,145.62,329.59,501.32,307.46,216.32,3080.8,0
113,113004,2002,107.75,64.08,83.72,193.01,217.22,233.57,163.09,258.56,213.15,298.2,401.39,187.19,2420.95,0
113,113004,2003,95.15,77.94,166.94,218.26,184.31,213.43,283.57,245.67,157.93,466.48,213.95,420.4,2744.04,0
113,113004,2004,119.32,70.28,140.09,192.65,323.07,90.03,263.04,112.14,334.15,213.59,220.19,245.5,2324.04,0
113,113004,2005,140.7,56.55,159.04,120.89,346.39,275.03,269.17,242,203.68,305.17,344.25,411.61,2874.48,0
113,113004,2006,275.79,131.91,151.27,228.14,310.41,338.51,136.49,297.31,295.84,220.93,228.75,370.16,2985.52,0
113,113004,2007,350.7,199.4,88.45,188.14,296.34,436.81,293.67,177.73,296.8,285.11,307.76,207.73,3128.65,0
113,113004,2008,230.55,268.82,290.01,238.68,187.28,285.31,274.18,244.76,260.24,513,330.94,259.57,3383.35,0
113,113004,2009,690.54,230.28,275.4,129.31,123.06,126.48,170.9,198.18,189.82,285.32,234.29,215.15,2868.73,0
113,113004,2010,314.1,48.22,73.28,246.01,299.58,278.89,375.14,427.19,449.73,250.09,392.04,423.91,3578.17,0
113,113005,2000,380.41,274.2,253.22,324.3,109.6,372.91,149.05,201.48,485.76,448.2,459.59,263.38,3722.09,0
113,113005,2001,541.83,292.89,306.04,299.57,102.45,196.79,177.98,187.58,436.2,346.5,330.14,271.53,3489.5,0
113,113005,2002,428.4,161.69,275.44,241.09,175.68,251.52,155.03,297.28,298.65,278.22,408.84,255.39,3227.24,0
113,113005,2003,604.12,256.77,297.01,279.93,214.22,317.02,218.96,234.36,229.75,448.2,435.96,533.59,4069.88,0
113,113005,2004,405.25,216.91,171.95,272.3,378.66,155.89,242.4,157.91,307.94,292.54,345.14,534.76,3481.63,0
113,113005,2005,194.59,197.2,205.61,158.18,175.31,241.9,212.87,202.34,184.86,441.99,170.02,439.77,2824.65,0
113,113005,2006,530.63,151.89,153,322.62,411.29,224.53,141.77,148.62,203.71,273.12,352.77,572.99,3486.95,0
113,113005,2007,706.42,462.56,191.17,288.98,200.27,336.51,375.18,254.62,363.75,262.69,405.44,501.98,4349.56,0
113,113005,2008,358.12,427.87,454.45,359.72,257.88,253.44,469.62,475.36,457.84,364.13,413.09,569.73,4861.25,0
113,113005,2009,1103.88,362.68,323.7,256.61,194.67,182.74,91.73,308.27,165.95,326.67,429.34,477.88,4224.11,1
113,113005,2010,421,116.03,144.42,284.22,250.03,273.24,422.05,424.36,432.88,397.25,437.98,334.44,3937.91,0
113,113006,2000,453.58,275.49,239.78,315.34,119.99,300.51,126.01,176.22,541.31,356.54,370.28,214.31,3489.36,0
113,113006,2001,454.92,304.49,257.73,306.52,121.65,179.65,219.23,176.43,387.2,308.16,300.65,267.44,3284.07,0
113,113006,2002,398.78,214.85,304.14,266.16,176.33,215.12,123.46,273.12,316.97,334.72,388.9,265.39,3277.95,0
113,113006,2003,657.46,286.56,287.29,311.13,198.57,313.82,216.22,198.37,237,371.25,464.33,501.18,4043.18,0
113,113006,2004,521,214.88,220.99,288.85,388.08,157.6,221.7,139.87,295.27,245.38,426.87,537.75,3658.23,0
113,113006,2005,267.47,213.2,247.09,173.05,218.34,255.43,198.09,210.97,187.21,410.56,158.98,356.33,2896.71,0
113,113006,2006,475.32,165.5,238.65,304.31,347.66,178.46,127.78,111.6,194.56,211.35,332.97,519.62,3207.78,0
113,113006,2007,665.2,476.31,229.65,290.45,171.51,287.15,354.6,266.08,358.46,257.24,371.74,526.44,4254.84,0
113,113006,2008,405.85,443.1,464.33,380.61,252.22,229.59,437.8,452.39,413.95,388.31,420.81,611.49,4900.47,1
113,113006,2009,1005.99,384.86,366.54,304.06,262.43,180.52,92.45,299.09,161.16,323.74,482.68,449.96,4313.49,0
113,113006,2010,394.72,179.99,247.24,280.37,231.49,283.88,422.66,406.77,385.65,342.91,447.24,320.1,3943.02,0
113,113007,2000,453.58,275.49,239.78,315.34,119.99,300.51,126.01,176.22,541.31,356.54,370.28,214.31,3489.36,0
113,113007,2001,454.92,304.49,257.73,306.52,121.65,179.65,219.23,176.43,387.2,308.16,300.65,267.44,3284.07,0
113,113007,2002,398.78,214.85,304.14,266.16,176.33,215.12,123.46,273.12,316.97,334.72,388.9,265.39,3277.95,0
113,113007,2003,657.46,286.56,287.29,311.13,198.57,313.82,216.22,198.37,237,371.25,464.33,501.18,4043.18,0
113,113007,2004,521,214.88,220.99,288.85,388.08,157.6,221.7,139.87,295.27,245.38,426.87,537.75,3658.23,0
113,113007,2005,267.47,213.2,247.09,173.05,218.34,255.43,198.09,210.97,187.21,410.56,158.98,356.33,2896.71,0
113,113007,2006,475.32,165.5,238.65,304.31,347.66,178.46,127.78,111.6,194.56,211.35,332.97,519.62,3207.78,0
113,113007,2007,665.2,476.31,229.65,290.45,171.51,287.15,354.6,266.08,358.46,257.24,371.74,526.44,4254.84,0
113,113007,2008,405.85,443.1,464.33,380.61,252.22,229.59,437.8,452.39,413.95,388.31,420.81,611.49,4900.47,1
113,113007,2009,1005.99,384.86,366.54,304.06,262.43,180.52,92.45,299.09,161.16,323.74,482.68,449.96,4313.49,1
113,113007,2010,394.72,179.99,247.24,280.37,231.49,283.88,422.66,406.77,385.65,342.91,447.24,320.1,3943.02,0
113,113008,2000,530.44,246.37,187.75,271.61,144.53,233.26,73.03,157.71,524.48,255.94,210.25,191.17,3026.54,0
113,113008,2001,356.57,302.7,188.9,253.03,130.21,153.54,253.4,169.91,299.27,284.99,240.96,241.66,2875.14,0
113,113008,2002,416.2,273.38,267.53,237.34,159.91,180.89,75.83,248.04,321.39,349.25,330.89,244.89,3105.54,0
113,113008,2003,647.51,302.28,227.9,296.79,165.47,231.54,199.88,146.05,211.87,291.84,368.05,389.94,3479.12,0
113,113008,2004,623.09,184.67,256.38,238.62,363.27,137.16,203.12,107.54,270.09,203.27,432.87,501.85,3521.94,0
113,113008,2005,332.79,205.01,225.54,161.38,216.37,282.69,157.55,183.51,183.12,354.3,178.1,312.86,2793.2,0
113,113008,2006,417.08,216,274.16,282.91,266.8,147.53,133.27,138.47,229.58,153.76,272.76,402.67,2934.99,0
113,113008,2007,523.84,444.51,263.89,248.35,153.07,320.56,335.15,215.05,253.28,221.78,305.44,470.4,3755.32,0
113,113008,2008,469.67,388.11,427.88,272.24,215.02,225.99,294,395.12,264.02,459.91,384.54,628.54,4425.03,1
113,113008,2009,802.05,370.93,346.86,292.65,307.9,161.88,108.8,220.75,155.5,271.72,458.67,356.29,3854,1
113,113008,2010,320.89,223.9,311.74,144.67,183.08,229.19,391.86,335.66,259.6,213.38,351.32,307.31,3272.61,0
113,113009,2000,598.3,302.81,227.44,326.36,173.58,233.03,79.64,165.97,528.72,243.26,201.22,216.69,3297.01,0
113,113009,2001,364.96,354.12,222.71,310.55,153.44,170.4,276.78,169.65,290.13,323.97,267.37,255.59,3159.68,1
113,113009,2002,454.57,339.29,326.54,296.47,189.09,187.23,95.25,248.54,356.36,385.24,370.95,286.43,3535.96,1
113,113009,2003,739.53,363.03,281.94,380.59,184.96,233.94,218.5,147.36,253.25,333.35,418.06,454.14,4008.65,0
113,113009,2004,774.96,197.56,326.67,298.29,410.64,153.64,246.14,114.74,330.44,215.55,532.75,563.45,4164.84,0
113,113009,2005,441.08,228.67,293.2,196.58,285.09,322.4,177.88,195.01,207.57,369.97,215.58,315.99,3249.03,0
113,113009,2006,395.63,261.98,354.31,309.76,280.18,158.15,135.87,146.66,239.85,135.79,284.62,429.94,3132.74,0
113,113009,2007,530.54,474.79,296.96,286.45,159.27,334.99,338.9,215.46,260.62,235.46,329.29,540.91,4003.63,1
113,113009,2008,498.01,391.77,476.17,311.26,205.18,221.5,261.61,357.35,245.11,483.62,397.71,653.79,4503.1,1
113,113009,2009,821.48,409.09,418.98,377.46,349.3,172.19,129.84,214.2,172.21,320.86,528.13,395.82,4309.56,1
113,113009,2010,368.12,255.1,399.77,179.94,223.59,257.86,409.29,357.58,253.12,217.29,367.43,342.22,3631.31,0
113,113010,2000,622.51,320.07,230.6,345.55,183.19,220.06,108.39,173.05,421.55,252.23,246.34,287.65,3411.21,0
113,113010,2001,402.13,407.59,253.83,317.67,135.77,165.29,275.7,154.25,285.43,358.65,286.08,211.92,3254.3,0
113,113010,2002,608.85,419.97,354.39,261.71,189.3,183.34,129.04,221.99,314.24,329.7,360.19,286.85,3659.57,0
113,113010,2003,706.62,438.5,319.87,400.58,182.62,205.03,226.6,149.61,269.02,398.69,365.42,471.64,4134.21,0
113,113010,2004,866.54,195.56,354.47,280.25,329.57,130.56,291.1,105.6,355.29,231.3,478.74,567.14,4186.11,0
113,113010,2005,518.97,275.83,318.46,204.65,290.98,306.93,183.74,161.89,212.91,350.44,231.14,302.43,3358.38,0
113,113010,2006,376.05,336.68,308.29,300.92,275.51,212.21,126.94,166.4,244.24,147.02,249.87,432.1,3176.21,0
113,113010,2007,544.35,431.11,276.72,281.77,186.74,350.76,320.4,198.45,263.13,260.17,354.51,596.64,4064.76,0
113,113010,2008,466.94,362.09,474.6,291.38,222.3,236.85,228.16,337.15,234.86,456.74,406.2,585.12,4302.39,0
113,113010,2009,784.05,387.48,385.66,386.01,320.61,201.49,139.33,201.27,165.14,379.78,469.63,425.63,4246.08,1
113,113010,2010,453.68,289.31,392.61,207.14,267.85,247.84,414.49,379.45,281.58,261.68,332.14,355.67,3883.43,0
113,113011,2000,621.95,321.57,216.68,328.68,177.11,210.57,135.26,192.74,310.31,247.35,316.94,344.03,3423.21,0
113,113011,2001,425.72,436.89,277.86,310.13,106.07,161.42,265.04,134.52,286.63,381,317.32,186.67,3289.29,0
113,113011,2002,766.7,478.22,359.07,215.35,180.07,170.19,150.08,189.61,240.68,279.56,340,272.2,3641.73,0
113,113011,2003,635.22,492.65,326.27,418.13,176.74,166.81,224.77,154.67,260.78,442.25,309.77,483.15,4091.21,0
113,113011,2004,896.04,192.6,357.29,251.95,252.84,104.37,313.96,88.97,359.52,253.3,387.57,560.47,4018.89,0
113,113011,2005,559.46,304.48,310.22,206.7,291.92,269.24,176.72,130.8,212.56,355.12,252.2,287.91,3357.33,0
113,113011,2006,348.19,417.98,233.98,275.12,260.94,261.55,110.06,172.33,251.09,174.8,220.66,448.83,3175.54,0
113,113011,2007,580.55,348.12,230.34,259.38,235.05,378.55,299.38,177.74,288.25,306.07,379.92,642.93,4126.29,0
113,113011,2008,419.41,321.15,433.33,260.27,250.54,247.47,202.68,313.79,229.7,419.52,409.04,510.43,4017.33,0
113,113011,2009,757.2,333.37,307.86,349.22,251.32,232.57,144.22,198.31,150.2,453.68,377.15,437.74,3992.86,1
113,113011,2010,585.52,310.78,325.72,242.28,320.94,222.96,400.6,385.23,334.32,332.23,289.59,353.58,4103.75,0
113,113012,2000,621.95,321.57,216.68,328.68,177.11,210.57,135.26,192.74,310.31,247.35,316.94,344.03,3423.21,0
113,113012,2001,425.72,436.89,277.86,310.13,106.07,161.42,265.04,134.52,286.63,381,317.32,186.67,3289.29,0
113,113012,2002,766.7,478.22,359.07,215.35,180.07,170.19,150.08,189.61,240.68,279.56,340,272.2,3641.73,0
113,113012,2003,635.22,492.65,326.27,418.13,176.74,166.81,224.77,154.67,260.78,442.25,309.77,483.15,4091.21,0
113,113012,2004,896.04,192.6,357.29,251.95,252.84,104.37,313.96,88.97,359.52,253.3,387.57,560.47,4018.89,0
113,113012,2005,559.46,304.48,310.22,206.7,291.92,269.24,176.72,130.8,212.56,355.12,252.2,287.91,3357.33,0
113,113012,2006,348.19,417.98,233.98,275.12,260.94,261.55,110.06,172.33,251.09,174.8,220.66,448.83,3175.54,0
113,113012,2007,580.55,348.12,230.34,259.38,235.05,378.55,299.38,177.74,288.25,306.07,379.92,642.93,4126.29,1
113,113012,2008,419.41,321.15,433.33,260.27,250.54,247.47,202.68,313.79,229.7,419.52,409.04,510.43,4017.33,0
113,113012,2009,757.2,333.37,307.86,349.22,251.32,232.57,144.22,198.31,150.2,453.68,377.15,437.74,3992.86,0
113,113012,2010,585.52,310.78,325.72,242.28,320.94,222.96,400.6,385.23,334.32,332.23,289.59,353.58,4103.75,0
113,113013,2000,589.49,282.71,173.7,267.49,160.35,205.29,121.1,182.72,307.17,206.45,303.65,336.98,3137.11,0
113,113013,2001,359.3,407.2,258.39,262.79,92.66,157.75,255.38,128.18,266.12,343.24,296.69,208.84,3036.55,1
113,113013,2002,737.86,422.88,269.15,172.33,164.63,144.57,131.25,174.18,205.69,257.82,320.11,222.16,3222.61,1
113,113013,2003,647.26,437.82,261.28,355.12,162.95,140.94,222.96,146.77,211.02,380.52,288.96,502.62,3758.23,1
113,113013,2004,844.28,167.92,293.15,202.74,251.92,104.7,247.45,83.25,312.32,248.57,328.43,552.96,3637.68,0
113,113013,2005,502.82,228.87,225.49,167.82,249.52,230.01,153.42,127.63,193.16,349.33,236.09,296.59,2960.74,0
113,113013,2006,319.7,427.23,196.89,255.44,247.38,235.6,113.64,188.4,269.68,188.49,218.08,441.15,3101.68,1
113,113013,2007,525.34,278.92,189.47,202.96,231.2,393.88,302.34,162.9,276.26,305.13,363.68,584.69,3816.78,1
113,113013,2008,410.77,283.12,372.34,231.4,222.25,239.34,200.4,310.88,241.4,421.69,399.36,545.99,3878.95,1
113,113013,2009,726.05,272.96,254.93,280.74,203.49,186.64,133.75,198.65,140.22,403.83,378.94,373.48,3553.69,1
113,113013,2010,545.47,211.71,237.34,187.18,278.18,198.32,370.8,327.32,347.95,340.74,299.2,328.63,3672.85,0
